question_id,depth,question,question_original,obstacle,useless_info_family_used,expression,expression_json,template_expression,answer,template_depth_requested,template_actual_depth,bound_expression_depth,tree_seed,binding_seed,master_seed,derived_prob,template_internal_nodes,template_leaf_slots,bound_leaf_count,leaf_1_key,leaf_1_concept,leaf_1_label,leaf_1_entity,leaf_1_period,leaf_1_unit,leaf_1_value,leaf_2_key,leaf_2_concept,leaf_2_label,leaf_2_entity,leaf_2_period,leaf_2_unit,leaf_2_value,leaf_3_key,leaf_3_concept,leaf_3_label,leaf_3_entity,leaf_3_period,leaf_3_unit,leaf_3_value,leaf_4_key,leaf_4_concept,leaf_4_label,leaf_4_entity,leaf_4_period,leaf_4_unit,leaf_4_value,leaf_5_key,leaf_5_concept,leaf_5_label,leaf_5_entity,leaf_5_period,leaf_5_unit,leaf_5_value,leaf_6_key,leaf_6_concept,leaf_6_label,leaf_6_entity,leaf_6_period,leaf_6_unit,leaf_6_value,leaf_7_key,leaf_7_concept,leaf_7_label,leaf_7_entity,leaf_7_period,leaf_7_unit,leaf_7_value
24,4,"If revenue for Ironclad Manufacturing in 2020 exceeds 182,748, which result follows from the longterm assets for Ironclad Manufacturing in 2020?",Which result follows from the longterm assets for Ironclad Manufacturing in 2020?,conditional,,longterm_assets,"{""derived"": ""longterm_assets"", ""expanded"": {""op"": ""diff"", ""left"": {""leaf"": ""36_total_assets"", ""depth"": 0}, ""right"": {""derived"": ""current_assets"", ""expanded"": {""op"": ""sum"", ""left"": {""op"": ""sum"", ""left"": {""op"": ""sum"", ""left"": {""leaf"": ""36_cash"", ""depth"": 0}, ""right"": {""leaf"": ""36_accounts_receivable"", ""depth"": 0}, ""depth"": 1}, ""right"": {""leaf"": ""36_inventories"", ""depth"": 0}, ""depth"": 2}, ""right"": {""leaf"": ""36_short_term_investments"", ""depth"": 0}, ""depth"": 3}, ""depth"": 3}, ""depth"": 4}, ""depth"": 4}","{""kind"": ""derived_concept"", ""name"": ""longterm_assets"", ""depth"": 0}",148307.0,4,0,4,457800533,576929604,593638397,0.148,0,1,5,36_total_assets,total_assets,total assets,Ironclad Manufacturing,2020,M_USD,307723.0,36_cash,cash,cash,Ironclad Manufacturing,2020,M_USD,49146.0,36_accounts_receivable,accounts_receivable,accounts receivable,Ironclad Manufacturing,2020,M_USD,42355.0,36_inventories,inventories,inventories,Ironclad Manufacturing,2020,M_USD,22596.0,36_short_term_investments,short_term_investments,short term investments,Ironclad Manufacturing,2020,M_USD,45319.0,,,,,,,,,,,,,,
24,1,"If revenue for Atlas Global Industries in 2021 exceeds 42,298, what's the value of the gross profit for Atlas Global Industries in 2024",what's the value of the gross profit for Atlas Global Industries in 2024,conditional,,gross_profit,"{""derived"": ""gross_profit"", ""expanded"": {""op"": ""diff"", ""left"": {""leaf"": ""28_revenue"", ""depth"": 0}, ""right"": {""leaf"": ""28_cost_of_goods_sold"", ""depth"": 0}, ""depth"": 1}, ""depth"": 1}","{""kind"": ""derived_concept"", ""name"": ""gross_profit"", ""depth"": 0}",27481.0,3,0,1,965050128,674678240,593638397,0.147,0,1,2,28_revenue,revenue,revenue,Atlas Global Industries,2024,M_USD,91983.0,28_cost_of_goods_sold,cost_of_goods_sold,cost of goods sold,Atlas Global Industries,2024,M_USD,64502.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,1,"If revenue for Atlas Global Industries in 2020 exceeds 47,569, what is the value of the gross profit for Atlas Global Industries in 2023",what is the value of the gross profit for Atlas Global Industries in 2023,conditional,,gross_profit,"{""derived"": ""gross_profit"", ""expanded"": {""op"": ""diff"", ""left"": {""leaf"": ""27_revenue"", ""depth"": 0}, ""right"": {""leaf"": ""27_cost_of_goods_sold"", ""depth"": 0}, ""depth"": 1}, ""depth"": 1}","{""kind"": ""derived_concept"", ""name"": ""gross_profit"", ""depth"": 0}",56416.0,4,0,1,631346866,72164612,593638397,0.434,0,1,2,27_revenue,revenue,revenue,Atlas Global Industries,2023,M_USD,89374.0,27_cost_of_goods_sold,cost_of_goods_sold,cost of goods sold,Atlas Global Industries,2023,M_USD,32958.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,2,"If revenue for Crimson Pharmaceuticals in 2024 exceeds 485,140, what does the following give: operating income for Crimson Pharmaceuticals in 2025",what does the following give: operating income for Crimson Pharmaceuticals in 2025,conditional,,operating_income,"{""derived"": ""operating_income"", ""expanded"": {""op"": ""diff"", ""left"": {""derived"": ""gross_profit"", ""expanded"": {""op"": ""diff"", ""left"": {""leaf"": ""89_revenue"", ""depth"": 0}, ""right"": {""leaf"": ""89_cost_of_goods_sold"", ""depth"": 0}, ""depth"": 1}, ""depth"": 1}, ""right"": {""leaf"": ""89_operating_expenses"", ""depth"": 0}, ""depth"": 2}, ""depth"": 2}","{""kind"": ""derived_concept"", ""name"": ""operating_income"", ""depth"": 0}",31223.0,4,0,2,18779851,434009028,593638397,0.526,0,1,3,89_revenue,revenue,revenue,Crimson Pharmaceuticals,2025,M_USD,797935.0,89_cost_of_goods_sold,cost_of_goods_sold,cost of goods sold,Crimson Pharmaceuticals,2025,M_USD,597468.0,89_operating_expenses,operating_expenses,operating expenses,Crimson Pharmaceuticals,2025,M_USD,169244.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,1,"If revenue for Meridian Systems Inc in 2021 exceeds 86,560, could you give the gross profit for Meridian Systems Inc in 2024?",could you give the gross profit for Meridian Systems Inc in 2024?,conditional,,gross_profit,"{""derived"": ""gross_profit"", ""expanded"": {""op"": ""diff"", ""left"": {""leaf"": ""10_revenue"", ""depth"": 0}, ""right"": {""leaf"": ""10_cost_of_goods_sold"", ""depth"": 0}, ""depth"": 1}, ""depth"": 1}","{""kind"": ""derived_concept"", ""name"": ""gross_profit"", ""depth"": 0}",63825.0,2,0,1,685812949,883683580,593638397,0.103,0,1,2,10_revenue,revenue,revenue,Meridian Systems Inc,2024,M_USD,189603.0,10_cost_of_goods_sold,cost_of_goods_sold,cost of goods sold,Meridian Systems Inc,2024,M_USD,125778.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2,"If revenue for Quantum Bridge Holdings in 2021 exceeds 27,945, compute the sum of longterm liabilities and cash for Quantum Bridge Holdings in 2024 .",Compute the sum of longterm liabilities and cash for Quantum Bridge Holdings in 2024 .,conditional,,"sum(longterm_liabilities, 16_cash)","{""op"": ""sum"", ""left"": {""derived"": ""longterm_liabilities"", ""expanded"": {""op"": ""diff"", ""left"": {""leaf"": ""16_total_liabilities"", ""depth"": 0}, ""right"": {""leaf"": ""16_current_liabilities"", ""depth"": 0}, ""depth"": 1}, ""depth"": 1}, ""right"": {""leaf"": ""16_cash"", ""depth"": 0}, ""depth"": 2}","{""op"": ""sum"", ""left"": {""kind"": ""derived_concept"", ""name"": ""longterm_liabilities"", ""depth"": 0}, ""right"": {""kind"": ""leaf"", ""semantic_type_in"": [""amount""], ""depth"": 0}, ""depth"": 1, ""kind"": ""node""}",49075.0,3,1,2,4958814,239383875,593638397,0.487,1,2,3,16_total_liabilities,total_liabilities,total liabilities,Quantum Bridge Holdings,2024,M_USD,62367.0,16_current_liabilities,current_liabilities,current liabilities,Quantum Bridge Holdings,2024,M_USD,25481.0,16_cash,cash,cash,Quantum Bridge Holdings,2024,M_USD,12189.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2,"If revenue for NovaStar Technologies in 2022 exceeds 103,493, may you give the sum of cost of goods sold and longterm liabilities for NovaStar Technologies in 2024",may you give the sum of cost of goods sold and longterm liabilities for NovaStar Technologies in 2024,conditional,,"sum(22_cost_of_goods_sold, longterm_liabilities)","{""op"": ""sum"", ""left"": {""leaf"": ""22_cost_of_goods_sold"", ""depth"": 0}, ""right"": {""derived"": ""longterm_liabilities"", ""expanded"": {""op"": ""diff"", ""left"": {""leaf"": ""22_total_liabilities"", ""depth"": 0}, ""right"": {""leaf"": ""22_current_liabilities"", ""depth"": 0}, ""depth"": 1}, ""depth"": 1}, ""depth"": 2}","{""op"": ""sum"", ""left"": {""kind"": ""leaf"", ""semantic_type_in"": [""amount""], ""depth"": 0}, ""right"": {""kind"": ""derived_concept"", ""name"": ""longterm_liabilities"", ""depth"": 0}, ""depth"": 1, ""kind"": ""node""}",140903.0,4,1,2,576524313,34027141,593638397,0.235,1,2,3,22_cost_of_goods_sold,cost_of_goods_sold,cost of goods sold,NovaStar Technologies,2024,M_USD,77448.0,22_total_liabilities,total_liabilities,total liabilities,NovaStar Technologies,2024,M_USD,106446.0,22_current_liabilities,current_liabilities,current liabilities,NovaStar Technologies,2024,M_USD,42991.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,3,"If revenue for Orion Financial Group in 2024 exceeds 78,239, may you give the current assets for Orion Financial Group in 2025 ?",may you give the current assets for Orion Financial Group in 2025 ?,conditional,,current_assets,"{""derived"": ""current_assets"", ""expanded"": {""op"": ""sum"", ""left"": {""op"": ""sum"", ""left"": {""op"": ""sum"", ""left"": {""leaf"": ""59_cash"", ""depth"": 0}, ""right"": {""leaf"": ""59_accounts_receivable"", ""depth"": 0}, ""depth"": 1}, ""right"": {""leaf"": ""59_inventories"", ""depth"": 0}, ""depth"": 2}, ""right"": {""leaf"": ""59_short_term_investments"", ""depth"": 0}, ""depth"": 3}, ""depth"": 3}","{""kind"": ""derived_concept"", ""name"": ""current_assets"", ""depth"": 0}",66354.0,2,0,3,227925041,312712794,593638397,0.594,0,1,4,59_cash,cash,cash,Orion Financial Group,2025,M_USD,43847.0,59_accounts_receivable,accounts_receivable,accounts receivable,Orion Financial Group,2025,M_USD,5376.0,59_inventories,inventories,inventories,Orion Financial Group,2025,M_USD,11315.0,59_short_term_investments,short_term_investments,short term investments,Orion Financial Group,2025,M_USD,5816.0,,,,,,,,,,,,,,,,,,,,,
29,1,"If revenue for Titan Consumer Brands in 2025 exceeds 374,263, evaluate the gross profit for Titan Consumer Brands in 2024 .",Evaluate the gross profit for Titan Consumer Brands in 2024 .,conditional,,gross_profit,"{""derived"": ""gross_profit"", ""expanded"": {""op"": ""diff"", ""left"": {""leaf"": ""64_revenue"", ""depth"": 0}, ""right"": {""leaf"": ""64_cost_of_goods_sold"", ""depth"": 0}, ""depth"": 1}, ""depth"": 1}","{""kind"": ""derived_concept"", ""name"": ""gross_profit"", ""depth"": 0}",140167.0,3,0,1,705174337,295163072,593638397,0.587,0,1,2,64_revenue,revenue,revenue,Titan Consumer Brands,2024,M_USD,486911.0,64_cost_of_goods_sold,cost_of_goods_sold,cost of goods sold,Titan Consumer Brands,2024,M_USD,346744.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,3,"If revenue for Meridian Systems Inc in 2022 exceeds 94,936, could you give the current assets for Meridian Systems Inc in 2023 ?",could you give the current assets for Meridian Systems Inc in 2023 ?,conditional,,current_assets,"{""derived"": ""current_assets"", ""expanded"": {""op"": ""sum"", ""left"": {""op"": ""sum"", ""left"": {""op"": ""sum"", ""left"": {""leaf"": ""9_cash"", ""depth"": 0}, ""right"": {""leaf"": ""9_accounts_receivable"", ""depth"": 0}, ""depth"": 1}, ""right"": {""leaf"": ""9_inventories"", ""depth"": 0}, ""depth"": 2}, ""right"": {""leaf"": ""9_short_term_investments"", ""depth"": 0}, ""depth"": 3}, ""depth"": 3}","{""kind"": ""derived_concept"", ""name"": ""current_assets"", ""depth"": 0}",66578.0,2,0,3,460799341,763154908,593638397,0.564,0,1,4,9_cash,cash,cash,Meridian Systems Inc,2023,M_USD,36062.0,9_accounts_receivable,accounts_receivable,accounts receivable,Meridian Systems Inc,2023,M_USD,20956.0,9_inventories,inventories,inventories,Meridian Systems Inc,2023,M_USD,2744.0,9_short_term_investments,short_term_investments,short term investments,Meridian Systems Inc,2023,M_USD,6816.0,,,,,,,,,,,,,,,,,,,,,
33,2,"If revenue for Helix BioSciences in 2022 exceeds 96,833, which value corresponds to the operating income for Helix BioSciences in 2020",which value corresponds to the operating income for Helix BioSciences in 2020,conditional,,operating_income,"{""derived"": ""operating_income"", ""expanded"": {""op"": ""diff"", ""left"": {""derived"": ""gross_profit"", ""expanded"": {""op"": ""diff"", ""left"": {""leaf"": ""72_revenue"", ""depth"": 0}, ""right"": {""leaf"": ""72_cost_of_goods_sold"", ""depth"": 0}, ""depth"": 1}, ""depth"": 1}, ""right"": {""leaf"": ""72_operating_expenses"", ""depth"": 0}, ""depth"": 2}, ""depth"": 2}","{""kind"": ""derived_concept"", ""name"": ""operating_income"", ""depth"": 0}",55735.0,4,0,2,292939472,679314305,593638397,0.459,0,1,3,72_revenue,revenue,revenue,Helix BioSciences,2020,M_USD,214045.0,72_cost_of_goods_sold,cost_of_goods_sold,cost of goods sold,Helix BioSciences,2020,M_USD,144323.0,72_operating_expenses,operating_expenses,operating expenses,Helix BioSciences,2020,M_USD,13987.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,3,"If revenue for Pinnacle Health Group in 2022 exceeds 8,018, determine the pretax income for Pinnacle Health Group in 2022",determine the pretax income for Pinnacle Health Group in 2022,conditional,,pretax_income,"{""derived"": ""pretax_income"", ""expanded"": {""op"": ""diff"", ""left"": {""derived"": ""operating_income"", ""expanded"": {""op"": ""diff"", ""left"": {""derived"": ""gross_profit"", ""expanded"": {""op"": ""diff"", ""left"": {""leaf"": ""32_revenue"", ""depth"": 0}, ""right"": {""leaf"": ""32_cost_of_goods_sold"", ""depth"": 0}, ""depth"": 1}, ""depth"": 1}, ""right"": {""leaf"": ""32_operating_expenses"", ""depth"": 0}, ""depth"": 2}, ""depth"": 2}, ""right"": {""leaf"": ""32_non_operating_expenses"", ""depth"": 0}, ""depth"": 3}, ""depth"": 3}","{""kind"": ""derived_concept"", ""name"": ""pretax_income"", ""depth"": 0}",1255.0,4,0,3,346313066,555299340,593638397,0.51,0,1,4,32_revenue,revenue,revenue,Pinnacle Health Group,2022,M_USD,17176.0,32_cost_of_goods_sold,cost_of_goods_sold,cost of goods sold,Pinnacle Health Group,2022,M_USD,11725.0,32_operating_expenses,operating_expenses,operating expenses,Pinnacle Health Group,2022,M_USD,2921.0,32_non_operating_expenses,non_operating_expenses,non operating expenses,Pinnacle Health Group,2022,M_USD,1275.0,,,,,,,,,,,,,,,,,,,,,
35,1,"If revenue for Meridian Systems Inc in 2021 exceeds 101,315, could you give the gross profit for Meridian Systems Inc in 2021?",could you give the gross profit for Meridian Systems Inc in 2021?,conditional,,gross_profit,"{""derived"": ""gross_profit"", ""expanded"": {""op"": ""diff"", ""left"": {""leaf"": ""7_revenue"", ""depth"": 0}, ""right"": {""leaf"": ""7_cost_of_goods_sold"", ""depth"": 0}, ""depth"": 1}, ""depth"": 1}","{""kind"": ""derived_concept"", ""name"": ""gross_profit"", ""depth"": 0}",79126.0,2,0,1,846898131,289728798,593638397,0.552,0,1,2,7_revenue,revenue,revenue,Meridian Systems Inc,2021,M_USD,171514.0,7_cost_of_goods_sold,cost_of_goods_sold,cost of goods sold,Meridian Systems Inc,2021,M_USD,92388.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,1,"If revenue for NovaStar Technologies in 2021 exceeds 68,160, may you calculate the gross profit for NovaStar Technologies in 2022",May you calculate the gross profit for NovaStar Technologies in 2022,conditional,,gross_profit,"{""derived"": ""gross_profit"", ""expanded"": {""op"": ""diff"", ""left"": {""leaf"": ""20_revenue"", ""depth"": 0}, ""right"": {""leaf"": ""20_cost_of_goods_sold"", ""depth"": 0}, ""depth"": 1}, ""depth"": 1}","{""kind"": ""derived_concept"", ""name"": ""gross_profit"", ""depth"": 0}",85736.0,4,0,1,611519595,799982166,593638397,0.526,0,1,2,20_revenue,revenue,revenue,NovaStar Technologies,2022,M_USD,149263.0,20_cost_of_goods_sold,cost_of_goods_sold,cost of goods sold,NovaStar Technologies,2022,M_USD,63527.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,2,"If revenue for Quantum Bridge Holdings in 2025 exceeds 58,081, compute the operating income for Quantum Bridge Holdings in 2025 .",Compute the operating income for Quantum Bridge Holdings in 2025 .,conditional,,operating_income,"{""derived"": ""operating_income"", ""expanded"": {""op"": ""diff"", ""left"": {""derived"": ""gross_profit"", ""expanded"": {""op"": ""diff"", ""left"": {""leaf"": ""17_revenue"", ""depth"": 0}, ""right"": {""leaf"": ""17_cost_of_goods_sold"", ""depth"": 0}, ""depth"": 1}, ""depth"": 1}, ""right"": {""leaf"": ""17_operating_expenses"", ""depth"": 0}, ""depth"": 2}, ""depth"": 2}","{""kind"": ""derived_concept"", ""name"": ""operating_income"", ""depth"": 0}",29065.0,3,0,2,864859922,664855803,593638397,0.526,0,1,3,17_revenue,revenue,revenue,Quantum Bridge Holdings,2025,M_USD,93743.0,17_cost_of_goods_sold,cost_of_goods_sold,cost of goods sold,Quantum Bridge Holdings,2025,M_USD,46761.0,17_operating_expenses,operating_expenses,operating expenses,Quantum Bridge Holdings,2025,M_USD,17917.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,1,"If revenue for Ironclad Manufacturing in 2023 exceeds 152,167, which quantity is given by the gross profit for Ironclad Manufacturing in 2023",which quantity is given by the gross profit for Ironclad Manufacturing in 2023,conditional,,gross_profit,"{""derived"": ""gross_profit"", ""expanded"": {""op"": ""diff"", ""left"": {""leaf"": ""39_revenue"", ""depth"": 0}, ""right"": {""leaf"": ""39_cost_of_goods_sold"", ""depth"": 0}, ""depth"": 1}, ""depth"": 1}","{""kind"": ""derived_concept"", ""name"": ""gross_profit"", ""depth"": 0}",267446.0,3,0,1,368445457,764572479,593638397,0.465,0,1,2,39_revenue,revenue,revenue,Ironclad Manufacturing,2023,M_USD,397455.0,39_cost_of_goods_sold,cost_of_goods_sold,cost of goods sold,Ironclad Manufacturing,2023,M_USD,130009.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,3,"If revenue for Apex Dynamics Corp in 2021 exceeds 38,227, what is the value of the current assets for Apex Dynamics Corp in 2025?",What is the value of the current assets for Apex Dynamics Corp in 2025?,conditional,,current_assets,"{""derived"": ""current_assets"", ""expanded"": {""op"": ""sum"", ""left"": {""op"": ""sum"", ""left"": {""op"": ""sum"", ""left"": {""leaf"": ""5_cash"", ""depth"": 0}, ""right"": {""leaf"": ""5_accounts_receivable"", ""depth"": 0}, ""depth"": 1}, ""right"": {""leaf"": ""5_inventories"", ""depth"": 0}, ""depth"": 2}, ""right"": {""leaf"": ""5_short_term_investments"", ""depth"": 0}, ""depth"": 3}, ""depth"": 3}","{""kind"": ""derived_concept"", ""name"": ""current_assets"", ""depth"": 0}",48471.0,4,0,3,660802428,308072707,593638397,0.598,0,1,4,5_cash,cash,cash,Apex Dynamics Corp,2025,M_USD,26014.0,5_accounts_receivable,accounts_receivable,accounts receivable,Apex Dynamics Corp,2025,M_USD,6230.0,5_inventories,inventories,inventories,Apex Dynamics Corp,2025,M_USD,4040.0,5_short_term_investments,short_term_investments,short term investments,Apex Dynamics Corp,2025,M_USD,12187.0,,,,,,,,,,,,,,,,,,,,,
41,1,"If revenue for SilverLine Retail Inc in 2025 exceeds 447,796, evaluate the gross profit for SilverLine Retail Inc in 2020",evaluate the gross profit for SilverLine Retail Inc in 2020,conditional,,gross_profit,"{""derived"": ""gross_profit"", ""expanded"": {""op"": ""diff"", ""left"": {""leaf"": ""42_revenue"", ""depth"": 0}, ""right"": {""leaf"": ""42_cost_of_goods_sold"", ""depth"": 0}, ""depth"": 1}, ""depth"": 1}","{""kind"": ""derived_concept"", ""name"": ""gross_profit"", ""depth"": 0}",320544.0,2,0,1,882921943,85125345,593638397,0.548,0,1,2,42_revenue,revenue,revenue,SilverLine Retail Inc,2020,M_USD,553885.0,42_cost_of_goods_sold,cost_of_goods_sold,cost of goods sold,SilverLine Retail Inc,2020,M_USD,233341.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,1,"If revenue for Pinnacle Health Group in 2021 exceeds 8,968, state the longterm liabilities for Pinnacle Health Group in 2023 .",State the longterm liabilities for Pinnacle Health Group in 2023 .,conditional,,longterm_liabilities,"{""derived"": ""longterm_liabilities"", ""expanded"": {""op"": ""diff"", ""left"": {""leaf"": ""33_total_liabilities"", ""depth"": 0}, ""right"": {""leaf"": ""33_current_liabilities"", ""depth"": 0}, ""depth"": 1}, ""depth"": 1}","{""kind"": ""derived_concept"", ""name"": ""longterm_liabilities"", ""depth"": 0}",5171.0,2,0,1,437534203,302290877,593638397,0.597,0,1,2,33_total_liabilities,total_liabilities,total liabilities,Pinnacle Health Group,2023,M_USD,9629.0,33_current_liabilities,current_liabilities,current liabilities,Pinnacle Health Group,2023,M_USD,4458.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,3,"If revenue for Titan Consumer Brands in 2021 exceeds 190,376, evaluate the current assets for Titan Consumer Brands in 2021 .",evaluate the current assets for Titan Consumer Brands in 2021 .,conditional,,current_assets,"{""derived"": ""current_assets"", ""expanded"": {""op"": ""sum"", ""left"": {""op"": ""sum"", ""left"": {""op"": ""sum"", ""left"": {""leaf"": ""61_cash"", ""depth"": 0}, ""right"": {""leaf"": ""61_accounts_receivable"", ""depth"": 0}, ""depth"": 1}, ""right"": {""leaf"": ""61_inventories"", ""depth"": 0}, ""depth"": 2}, ""right"": {""leaf"": ""61_short_term_investments"", ""depth"": 0}, ""depth"": 3}, ""depth"": 3}","{""kind"": ""derived_concept"", ""name"": ""current_assets"", ""depth"": 0}",244372.0,4,0,3,976890357,703708205,593638397,0.324,0,1,4,61_cash,cash,cash,Titan Consumer Brands,2021,M_USD,140121.0,61_accounts_receivable,accounts_receivable,accounts receivable,Titan Consumer Brands,2021,M_USD,61295.0,61_inventories,inventories,inventories,Titan Consumer Brands,2021,M_USD,9166.0,61_short_term_investments,short_term_investments,short term investments,Titan Consumer Brands,2021,M_USD,33790.0,,,,,,,,,,,,,,,,,,,,,
48,4,"If revenue for Pinnacle Health Group in 2021 exceeds 7,099, state the sum of non operating expenses and current assets for Pinnacle Health Group in 2021 .",State the sum of non operating expenses and current assets for Pinnacle Health Group in 2021 .,conditional,,"sum(31_non_operating_expenses, current_assets)","{""op"": ""sum"", ""left"": {""leaf"": ""31_non_operating_expenses"", ""depth"": 0}, ""right"": {""derived"": ""current_assets"", ""expanded"": {""op"": ""sum"", ""left"": {""op"": ""sum"", ""left"": {""op"": ""sum"", ""left"": {""leaf"": ""31_cash"", ""depth"": 0}, ""right"": {""leaf"": ""31_accounts_receivable"", ""depth"": 0}, ""depth"": 1}, ""right"": {""leaf"": ""31_inventories"", ""depth"": 0}, ""depth"": 2}, ""right"": {""leaf"": ""31_short_term_investments"", ""depth"": 0}, ""depth"": 3}, ""depth"": 3}, ""depth"": 4}","{""op"": ""sum"", ""left"": {""kind"": ""leaf"", ""semantic_type_in"": [""amount""], ""depth"": 0}, ""right"": {""kind"": ""derived_concept"", ""name"": ""current_assets"", ""depth"": 0}, ""depth"": 1, ""kind"": ""node""}",4979.0,4,1,4,580546874,856894494,593638397,0.216,1,2,5,31_non_operating_expenses,non_operating_expenses,non operating expenses,Pinnacle Health Group,2021,M_USD,1102.0,31_cash,cash,cash,Pinnacle Health Group,2021,M_USD,370.0,31_accounts_receivable,accounts_receivable,accounts receivable,Pinnacle Health Group,2021,M_USD,1076.0,31_inventories,inventories,inventories,Pinnacle Health Group,2021,M_USD,936.0,31_short_term_investments,short_term_investments,short term investments,Pinnacle Health Group,2021,M_USD,1495.0,,,,,,,,,,,,,,
49,1,"If revenue for Titan Consumer Brands in 2025 exceeds 279,939, evaluate the longterm liabilities for Titan Consumer Brands in 2020 .",Evaluate the longterm liabilities for Titan Consumer Brands in 2020 .,conditional,,longterm_liabilities,"{""derived"": ""longterm_liabilities"", ""expanded"": {""op"": ""diff"", ""left"": {""leaf"": ""60_total_liabilities"", ""depth"": 0}, ""right"": {""leaf"": ""60_current_liabilities"", ""depth"": 0}, ""depth"": 1}, ""depth"": 1}","{""kind"": ""derived_concept"", ""name"": ""longterm_liabilities"", ""depth"": 0}",218749.0,3,0,1,815771856,225702432,593638397,0.368,0,1,2,60_total_liabilities,total_liabilities,total liabilities,Titan Consumer Brands,2020,M_USD,314922.0,60_current_liabilities,current_liabilities,current liabilities,Titan Consumer Brands,2020,M_USD,96173.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,3,"If revenue for Cobalt Semiconductor in 2025 exceeds 29,999, what would be the current assets for Cobalt Semiconductor in 2023",What would be the current assets for Cobalt Semiconductor in 2023,conditional,,current_assets,"{""derived"": ""current_assets"", ""expanded"": {""op"": ""sum"", ""left"": {""op"": ""sum"", ""left"": {""op"": ""sum"", ""left"": {""leaf"": ""69_cash"", ""depth"": 0}, ""right"": {""leaf"": ""69_accounts_receivable"", ""depth"": 0}, ""depth"": 1}, ""right"": {""leaf"": ""69_inventories"", ""depth"": 0}, ""depth"": 2}, ""right"": {""leaf"": ""69_short_term_investments"", ""depth"": 0}, ""depth"": 3}, ""depth"": 3}","{""kind"": ""derived_concept"", ""name"": ""current_assets"", ""depth"": 0}",17468.0,4,0,3,107388605,744397148,593638397,0.298,0,1,4,69_cash,cash,cash,Cobalt Semiconductor,2023,M_USD,7204.0,69_accounts_receivable,accounts_receivable,accounts receivable,Cobalt Semiconductor,2023,M_USD,4686.0,69_inventories,inventories,inventories,Cobalt Semiconductor,2023,M_USD,912.0,69_short_term_investments,short_term_investments,short term investments,Cobalt Semiconductor,2023,M_USD,4666.0,,,,,,,,,,,,,,,,,,,,,
49,3,"If revenue for Meridian Systems Inc in 2020 exceeds 45,651, could you give the current assets for Meridian Systems Inc in 2024 ?",Could you give the current assets for Meridian Systems Inc in 2024 ?,conditional,,current_assets,"{""derived"": ""current_assets"", ""expanded"": {""op"": ""sum"", ""left"": {""op"": ""sum"", ""left"": {""op"": ""sum"", ""left"": {""leaf"": ""10_cash"", ""depth"": 0}, ""right"": {""leaf"": ""10_accounts_receivable"", ""depth"": 0}, ""depth"": 1}, ""right"": {""leaf"": ""10_inventories"", ""depth"": 0}, ""depth"": 2}, ""right"": {""leaf"": ""10_short_term_investments"", ""depth"": 0}, ""depth"": 3}, ""depth"": 3}","{""kind"": ""derived_concept"", ""name"": ""current_assets"", ""depth"": 0}",89199.0,2,0,3,728800449,243005917,593638397,0.362,0,1,4,10_cash,cash,cash,Meridian Systems Inc,2024,M_USD,44662.0,10_accounts_receivable,accounts_receivable,accounts receivable,Meridian Systems Inc,2024,M_USD,20351.0,10_inventories,inventories,inventories,Meridian Systems Inc,2024,M_USD,18608.0,10_short_term_investments,short_term_investments,short term investments,Meridian Systems Inc,2024,M_USD,5578.0,,,,,,,,,,,,,,,,,,,,,
49,1,"If revenue for Crimson Pharmaceuticals in 2023 exceeds 431,915, what does the following give: longterm liabilities for Crimson Pharmaceuticals in 2022?",What does the following give: longterm liabilities for Crimson Pharmaceuticals in 2022?,conditional,,longterm_liabilities,"{""derived"": ""longterm_liabilities"", ""expanded"": {""op"": ""diff"", ""left"": {""leaf"": ""86_total_liabilities"", ""depth"": 0}, ""right"": {""leaf"": ""86_current_liabilities"", ""depth"": 0}, ""depth"": 1}, ""depth"": 1}","{""kind"": ""derived_concept"", ""name"": ""longterm_liabilities"", ""depth"": 0}",170585.0,2,0,1,166399113,241772584,593638397,0.385,0,1,2,86_total_liabilities,total_liabilities,total liabilities,Crimson Pharmaceuticals,2022,M_USD,292999.0,86_current_liabilities,current_liabilities,current liabilities,Crimson Pharmaceuticals,2022,M_USD,122414.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
