question_id,depth,question,question_original,obstacle,expression,expression_json,template_expression,answer,template_depth_requested,template_actual_depth,bound_expression_depth,tree_seed,binding_seed,master_seed,derived_prob,template_internal_nodes,template_leaf_slots,bound_leaf_count,leaf_1_key,leaf_1_concept,leaf_1_label,leaf_1_entity,leaf_1_period,leaf_1_unit,leaf_1_value,leaf_2_key,leaf_2_concept,leaf_2_label,leaf_2_entity,leaf_2_period,leaf_2_unit,leaf_2_value,leaf_3_key,leaf_3_concept,leaf_3_label,leaf_3_entity,leaf_3_period,leaf_3_unit,leaf_3_value,leaf_4_key,leaf_4_concept,leaf_4_label,leaf_4_entity,leaf_4_period,leaf_4_unit,leaf_4_value,leaf_5_key,leaf_5_concept,leaf_5_label,leaf_5_entity,leaf_5_period,leaf_5_unit,leaf_5_value,leaf_6_key,leaf_6_concept,leaf_6_label,leaf_6_entity,leaf_6_period,leaf_6_unit,leaf_6_value,leaf_7_key,leaf_7_concept,leaf_7_label,leaf_7_entity,leaf_7_period,leaf_7_unit,leaf_7_value,leaf_8_key,leaf_8_concept,leaf_8_label,leaf_8_entity,leaf_8_period,leaf_8_unit,leaf_8_value,leaf_9_key,leaf_9_concept,leaf_9_label,leaf_9_entity,leaf_9_period,leaf_9_unit,leaf_9_value,leaf_10_key,leaf_10_concept,leaf_10_label,leaf_10_entity,leaf_10_period,leaf_10_unit,leaf_10_value,leaf_11_key,leaf_11_concept,leaf_11_label,leaf_11_entity,leaf_11_period,leaf_11_unit,leaf_11_value,leaf_12_key,leaf_12_concept,leaf_12_label,leaf_12_entity,leaf_12_period,leaf_12_unit,leaf_12_value,leaf_13_key,leaf_13_concept,leaf_13_label,leaf_13_entity,leaf_13_period,leaf_13_unit,leaf_13_value,leaf_14_key,leaf_14_concept,leaf_14_label,leaf_14_entity,leaf_14_period,leaf_14_unit,leaf_14_value,leaf_15_key,leaf_15_concept,leaf_15_label,leaf_15_entity,leaf_15_period,leaf_15_unit,leaf_15_value,leaf_16_key,leaf_16_concept,leaf_16_label,leaf_16_entity,leaf_16_period,leaf_16_unit,leaf_16_value
21,4,"If revenue for Apex Dynamics Corp in 2020 exceeds 22,320,515,945, what is the result of capex for Apex Dynamics Corp in 2020 scaled by ratio of the minimum of total equity for Apex Dynamics Corp using values from 2022 through 2024 to the minimum of inventories for Apex Dynamics Corp using values from 2023 through 2025",what is the result of capex for Apex Dynamics Corp in 2020 scaled by ratio of the minimum of total equity for Apex Dynamics Corp using values from 2022 through 2024 to the minimum of inventories for Apex Dynamics Corp using values from 2023 through 2025,conditional,"mul(0_capex, ratio(min(min(2_total_equity, 3_total_equity), 4_total_equity), min(min(3_inventories, 4_inventories), 5_inventories)))","{""op"": ""mul"", ""left"": {""leaf"": ""0_capex"", ""depth"": 0}, ""right"": {""op"": ""ratio"", ""left"": {""op"": ""min"", ""left"": {""op"": ""min"", ""left"": {""leaf"": ""2_total_equity"", ""depth"": 0}, ""right"": {""leaf"": ""3_total_equity"", ""depth"": 0}, ""depth"": 1}, ""right"": {""leaf"": ""4_total_equity"", ""depth"": 0}, ""depth"": 2}, ""right"": {""op"": ""min"", ""left"": {""op"": ""min"", ""left"": {""leaf"": ""3_inventories"", ""depth"": 0}, ""right"": {""leaf"": ""4_inventories"", ""depth"": 0}, ""depth"": 1}, ""right"": {""leaf"": ""5_inventories"", ""depth"": 0}, ""depth"": 2}, ""depth"": 3}, ""depth"": 4}","{""op"": ""mul"", ""left"": {""kind"": ""leaf"", ""semantic_type_in"": [""amount""], ""depth"": 0}, ""right"": {""op"": ""ratio"", ""left"": {""kind"": ""time_agg"", ""op"": ""min"", ""depth"": 0}, ""right"": {""kind"": ""time_agg"", ""op"": ""min"", ""depth"": 0}, ""depth"": 1, ""kind"": ""node""}, ""depth"": 2, ""kind"": ""node""}",57349515766.92939,3,2,4,34467368,864411347,42,0.301,2,3,7,0_capex,capex,capex,Apex Dynamics Corp,2020,M_USD,5158527232.0,2_total_equity,total_equity,total equity,Apex Dynamics Corp,2022,M_USD,66788861215.0,3_total_equity,total_equity,total equity,Apex Dynamics Corp,2023,M_USD,58313510301.0,4_total_equity,total_equity,total equity,Apex Dynamics Corp,2024,M_USD,24968481984.0,3_inventories,inventories,inventories,Apex Dynamics Corp,2023,M_USD,5867883369.0,4_inventories,inventories,inventories,Apex Dynamics Corp,2024,M_USD,2245888087.0,5_inventories,inventories,inventories,Apex Dynamics Corp,2025,M_USD,4039647066.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,0,"If revenue for Ironclad Manufacturing in 2021 exceeds 171,055,339,691, which result follows from the cash for Ironclad Manufacturing in 2024 ?",Which result follows from the cash for Ironclad Manufacturing in 2024 ?,conditional,40_cash,"{""leaf"": ""40_cash"", ""depth"": 0}","{""kind"": ""leaf"", ""semantic_type_in"": [""amount""], ""depth"": 0}",33655779677.0,4,0,0,536045484,424806516,42,0.171,0,1,1,40_cash,cash,cash,Ironclad Manufacturing,2024,M_USD,33655779677.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,0,"If revenue for ClearPath Logistics in 2021 exceeds 346,538,858,992, whats the value of the current liabilities for ClearPath Logistics in 2023",whats the value of the current liabilities for ClearPath Logistics in 2023,conditional,81_current_liabilities,"{""leaf"": ""81_current_liabilities"", ""depth"": 0}","{""kind"": ""leaf"", ""semantic_type_in"": [""amount""], ""depth"": 0}",77821505018.0,3,0,0,149926919,264814270,42,0.474,0,1,1,81_current_liabilities,current_liabilities,current liabilities,ClearPath Logistics,2023,M_USD,77821505018.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,1,"If revenue for Meridian Systems Inc in 2020 exceeds 98,221,253,165, could you give the result of non operating expenses scaled by income tax for Meridian Systems Inc in 2020?",Could you give the result of non operating expenses scaled by income tax for Meridian Systems Inc in 2020?,conditional,"mul(6_non_operating_expenses, 6_income_tax)","{""op"": ""mul"", ""left"": {""leaf"": ""6_non_operating_expenses"", ""depth"": 0}, ""right"": {""leaf"": ""6_income_tax"", ""depth"": 0}, ""depth"": 1}","{""op"": ""mul"", ""left"": {""kind"": ""leaf"", ""semantic_type_in"": [""amount""], ""depth"": 0}, ""right"": {""kind"": ""leaf"", ""semantic_type_in"": [""rate""], ""depth"": 0}, ""depth"": 1, ""kind"": ""node""}",6167710054.013909,1,1,1,50590821,924602213,42,0.176,1,2,2,6_non_operating_expenses,non_operating_expenses,non operating expenses,Meridian Systems Inc,2020,M_USD,21212142257.0,6_income_tax,income_tax,income tax,Meridian Systems Inc,2020,ratio,0.290763185504216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,1,"If revenue for Atlas Global Industries in 2022 exceeds 36,018,804,770, what's the value of the difference between total assets and non operating expenses for Atlas Global Industries in 2021?",What's the value of the difference between total assets and non operating expenses for Atlas Global Industries in 2021?,conditional,"diff(25_total_assets, 25_non_operating_expenses)","{""op"": ""diff"", ""left"": {""leaf"": ""25_total_assets"", ""depth"": 0}, ""right"": {""leaf"": ""25_non_operating_expenses"", ""depth"": 0}, ""depth"": 1}","{""op"": ""diff"", ""left"": {""kind"": ""leaf"", ""semantic_type_in"": [""amount""], ""depth"": 0}, ""right"": {""kind"": ""leaf"", ""semantic_type_in"": [""amount""], ""depth"": 0}, ""depth"": 1, ""kind"": ""node""}",173408119078.0,1,1,1,594021782,924255163,42,0.44,1,2,2,25_total_assets,total_assets,total assets,Atlas Global Industries,2021,M_USD,186854324497.0,25_non_operating_expenses,non_operating_expenses,non operating expenses,Atlas Global Industries,2021,M_USD,13446205419.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,3,"If revenue for Quantum Bridge Holdings in 2023 exceeds 54,549,008,158, compute the the minimum of revenue for Quantum Bridge Holdings using values from 2022 through 2025.",compute the the minimum of revenue for Quantum Bridge Holdings using values from 2022 through 2025.,conditional,"min(min(min(14_revenue, 15_revenue), 16_revenue), 17_revenue)","{""op"": ""min"", ""left"": {""op"": ""min"", ""left"": {""op"": ""min"", ""left"": {""leaf"": ""14_revenue"", ""depth"": 0}, ""right"": {""leaf"": ""15_revenue"", ""depth"": 0}, ""depth"": 1}, ""right"": {""leaf"": ""16_revenue"", ""depth"": 0}, ""depth"": 2}, ""right"": {""leaf"": ""17_revenue"", ""depth"": 0}, ""depth"": 3}","{""kind"": ""time_agg"", ""op"": ""min"", ""depth"": 0}",84608161442.0,3,0,3,122998994,731980933,42,0.484,0,1,4,14_revenue,revenue,revenue,Quantum Bridge Holdings,2022,M_USD,84608161442.0,15_revenue,revenue,revenue,Quantum Bridge Holdings,2023,M_USD,86107627365.0,16_revenue,revenue,revenue,Quantum Bridge Holdings,2024,M_USD,97118784145.0,17_revenue,revenue,revenue,Quantum Bridge Holdings,2025,M_USD,93743222034.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,3,"If revenue for Pinnacle Health Group in 2025 exceeds 9,819,295,678, state the current assets for Pinnacle Health Group in 2024",state the current assets for Pinnacle Health Group in 2024,conditional,current_assets,"{""derived"": ""current_assets"", ""expanded"": {""op"": ""sum"", ""left"": {""op"": ""sum"", ""left"": {""op"": ""sum"", ""left"": {""leaf"": ""34_cash"", ""depth"": 0}, ""right"": {""leaf"": ""34_accounts_receivable"", ""depth"": 0}, ""depth"": 1}, ""right"": {""leaf"": ""34_inventories"", ""depth"": 0}, ""depth"": 2}, ""right"": {""leaf"": ""34_short_term_investments"", ""depth"": 0}, ""depth"": 3}, ""depth"": 3}","{""kind"": ""derived_concept"", ""name"": ""current_assets"", ""depth"": 0}",9578313144.0,3,0,3,365260635,119778234,42,0.317,0,1,4,34_cash,cash,cash,Pinnacle Health Group,2024,M_USD,3961736941.0,34_accounts_receivable,accounts_receivable,accounts receivable,Pinnacle Health Group,2024,M_USD,2682068936.0,34_inventories,inventories,inventories,Pinnacle Health Group,2024,M_USD,1095664032.0,34_short_term_investments,short_term_investments,short term investments,Pinnacle Health Group,2024,M_USD,1838843235.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2,"If revenue for Orion Financial Group in 2025 exceeds 68,268,736,198, give the operating income for Orion Financial Group in 2021",Give the operating income for Orion Financial Group in 2021,conditional,operating_income,"{""derived"": ""operating_income"", ""expanded"": {""op"": ""diff"", ""left"": {""derived"": ""gross_profit"", ""expanded"": {""op"": ""diff"", ""left"": {""leaf"": ""55_revenue"", ""depth"": 0}, ""right"": {""leaf"": ""55_cost_of_goods_sold"", ""depth"": 0}, ""depth"": 1}, ""depth"": 1}, ""right"": {""leaf"": ""55_operating_expenses"", ""depth"": 0}, ""depth"": 2}, ""depth"": 2}","{""kind"": ""derived_concept"", ""name"": ""operating_income"", ""depth"": 0}",1538394556.0,3,0,2,487182120,3484630,42,0.586,0,1,3,55_revenue,revenue,revenue,Orion Financial Group,2021,M_USD,98792093299.0,55_cost_of_goods_sold,cost_of_goods_sold,cost of goods sold,Orion Financial Group,2021,M_USD,73202373454.0,55_operating_expenses,operating_expenses,operating expenses,Orion Financial Group,2021,M_USD,24051325289.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,1,"If revenue for NovaStar Technologies in 2025 exceeds 120,759,447,146, may you calculate the difference between cost of goods sold and non operating expenses for NovaStar Technologies in 2022",May you calculate the difference between cost of goods sold and non operating expenses for NovaStar Technologies in 2022,conditional,"diff(20_cost_of_goods_sold, 20_non_operating_expenses)","{""op"": ""diff"", ""left"": {""leaf"": ""20_cost_of_goods_sold"", ""depth"": 0}, ""right"": {""leaf"": ""20_non_operating_expenses"", ""depth"": 0}, ""depth"": 1}","{""op"": ""diff"", ""left"": {""kind"": ""leaf"", ""semantic_type_in"": [""amount""], ""depth"": 0}, ""right"": {""kind"": ""leaf"", ""semantic_type_in"": [""amount""], ""depth"": 0}, ""depth"": 1, ""kind"": ""node""}",44132608525.0,1,1,1,818150683,191825997,42,0.535,1,2,2,20_cost_of_goods_sold,cost_of_goods_sold,cost of goods sold,NovaStar Technologies,2022,M_USD,63527167691.0,20_non_operating_expenses,non_operating_expenses,non operating expenses,NovaStar Technologies,2022,M_USD,19394559166.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,0,"If revenue for Atlas Global Industries in 2022 exceeds 58,527,130,833, what's the value of the total equity for Atlas Global Industries in 2023 ?",what's the value of the total equity for Atlas Global Industries in 2023 ?,conditional,27_total_equity,"{""leaf"": ""27_total_equity"", ""depth"": 0}","{""kind"": ""leaf"", ""semantic_type_in"": [""amount""], ""depth"": 0}",70860009127.0,2,0,0,320452650,903735581,42,0.176,0,1,1,27_total_equity,total_equity,total equity,Atlas Global Industries,2023,M_USD,70860009127.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,1,"If revenue for Helix BioSciences in 2020 exceeds 144,602,500,212, what does the following give: longterm liabilities for Helix BioSciences in 2020",what does the following give: longterm liabilities for Helix BioSciences in 2020,conditional,longterm_liabilities,"{""derived"": ""longterm_liabilities"", ""expanded"": {""op"": ""diff"", ""left"": {""leaf"": ""72_total_liabilities"", ""depth"": 0}, ""right"": {""leaf"": ""72_current_liabilities"", ""depth"": 0}, ""depth"": 1}, ""depth"": 1}","{""kind"": ""derived_concept"", ""name"": ""longterm_liabilities"", ""depth"": 0}",82213663236.0,1,0,1,818739736,173461957,42,0.399,0,1,2,72_total_liabilities,total_liabilities,total liabilities,Helix BioSciences,2020,M_USD,128949142846.0,72_current_liabilities,current_liabilities,current liabilities,Helix BioSciences,2020,M_USD,46735479610.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,4,"If revenue for Helix BioSciences in 2021 exceeds 81,412,603,910, which value corresponds to the the maximum of cash for Helix BioSciences using values from 2021 through 2025 ?",which value corresponds to the the maximum of cash for Helix BioSciences using values from 2021 through 2025 ?,conditional,"max(max(max(max(73_cash, 74_cash), 75_cash), 76_cash), 77_cash)","{""op"": ""max"", ""left"": {""op"": ""max"", ""left"": {""op"": ""max"", ""left"": {""op"": ""max"", ""left"": {""leaf"": ""73_cash"", ""depth"": 0}, ""right"": {""leaf"": ""74_cash"", ""depth"": 0}, ""depth"": 1}, ""right"": {""leaf"": ""75_cash"", ""depth"": 0}, ""depth"": 2}, ""right"": {""leaf"": ""76_cash"", ""depth"": 0}, ""depth"": 3}, ""right"": {""leaf"": ""77_cash"", ""depth"": 0}, ""depth"": 4}","{""kind"": ""time_agg"", ""op"": ""max"", ""depth"": 0}",62299969755.0,1,0,4,524636385,20912992,42,0.565,0,1,5,73_cash,cash,cash,Helix BioSciences,2021,M_USD,18724093731.0,74_cash,cash,cash,Helix BioSciences,2022,M_USD,62299969755.0,75_cash,cash,cash,Helix BioSciences,2023,M_USD,41405024527.0,76_cash,cash,cash,Helix BioSciences,2024,M_USD,44809378565.0,77_cash,cash,cash,Helix BioSciences,2025,M_USD,38480924095.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,7,"If revenue for SilverLine Retail Inc in 2020 exceeds 330,650,801,836, calculate the sum of accounts receivable for SilverLine Retail Inc in 2021 and ratio of sum of sum of sum of sum of sum of total liabilities for SilverLine Retail Inc in 2020 and total liabilities for SilverLine Retail Inc in 2021 and total liabilities for SilverLine Retail Inc in 2022 and total liabilities for SilverLine Retail Inc in 2023 and total liabilities for SilverLine Retail Inc in 2024 and total liabilities for SilverLine Retail Inc in 2025 to 6.0",calculate the sum of accounts receivable for SilverLine Retail Inc in 2021 and ratio of sum of sum of sum of sum of sum of total liabilities for SilverLine Retail Inc in 2020 and total liabilities for SilverLine Retail Inc in 2021 and total liabilities for SilverLine Retail Inc in 2022 and total liabilities for SilverLine Retail Inc in 2023 and total liabilities for SilverLine Retail Inc in 2024 and total liabilities for SilverLine Retail Inc in 2025 to 6.0,conditional,"sum(43_accounts_receivable, ratio(sum(sum(sum(sum(sum(42_total_liabilities, 43_total_liabilities), 44_total_liabilities), 45_total_liabilities), 46_total_liabilities), 47_total_liabilities), 6.0))","{""op"": ""sum"", ""left"": {""leaf"": ""43_accounts_receivable"", ""depth"": 0}, ""right"": {""op"": ""ratio"", ""left"": {""op"": ""sum"", ""left"": {""op"": ""sum"", ""left"": {""op"": ""sum"", ""left"": {""op"": ""sum"", ""left"": {""op"": ""sum"", ""left"": {""leaf"": ""42_total_liabilities"", ""depth"": 0}, ""right"": {""leaf"": ""43_total_liabilities"", ""depth"": 0}, ""depth"": 1}, ""right"": {""leaf"": ""44_total_liabilities"", ""depth"": 0}, ""depth"": 2}, ""right"": {""leaf"": ""45_total_liabilities"", ""depth"": 0}, ""depth"": 3}, ""right"": {""leaf"": ""46_total_liabilities"", ""depth"": 0}, ""depth"": 4}, ""right"": {""leaf"": ""47_total_liabilities"", ""depth"": 0}, ""depth"": 5}, ""right"": {""literal"": 6.0, ""depth"": 0}, ""depth"": 6}, ""depth"": 7}","{""op"": ""sum"", ""left"": {""kind"": ""leaf"", ""semantic_type_in"": [""amount""], ""depth"": 0}, ""right"": {""kind"": ""time_agg"", ""op"": ""avg"", ""depth"": 0}, ""depth"": 1, ""kind"": ""node""}",423155629170.3333,3,1,7,943520428,892994062,42,0.22,1,2,7,43_accounts_receivable,accounts_receivable,accounts receivable,SilverLine Retail Inc,2021,M_USD,84561548764.0,42_total_liabilities,total_liabilities,total liabilities,SilverLine Retail Inc,2020,M_USD,376311479535.0,43_total_liabilities,total_liabilities,total liabilities,SilverLine Retail Inc,2021,M_USD,390165477411.0,44_total_liabilities,total_liabilities,total liabilities,SilverLine Retail Inc,2022,M_USD,295197999857.0,45_total_liabilities,total_liabilities,total liabilities,SilverLine Retail Inc,2023,M_USD,443192357719.0,46_total_liabilities,total_liabilities,total liabilities,SilverLine Retail Inc,2024,M_USD,328592140759.0,47_total_liabilities,total_liabilities,total liabilities,SilverLine Retail Inc,2025,M_USD,198105027157.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,3,"If revenue for NovaStar Technologies in 2021 exceeds 51,262,221,209, may you calculate the the maximum of short term investments for NovaStar Technologies using values from 2022 through 2025 ?",may you calculate the the maximum of short term investments for NovaStar Technologies using values from 2022 through 2025 ?,conditional,"max(max(max(20_short_term_investments, 21_short_term_investments), 22_short_term_investments), 23_short_term_investments)","{""op"": ""max"", ""left"": {""op"": ""max"", ""left"": {""op"": ""max"", ""left"": {""leaf"": ""20_short_term_investments"", ""depth"": 0}, ""right"": {""leaf"": ""21_short_term_investments"", ""depth"": 0}, ""depth"": 1}, ""right"": {""leaf"": ""22_short_term_investments"", ""depth"": 0}, ""depth"": 2}, ""right"": {""leaf"": ""23_short_term_investments"", ""depth"": 0}, ""depth"": 3}","{""kind"": ""time_agg"", ""op"": ""max"", ""depth"": 0}",54586062859.0,1,0,3,258633898,942755630,42,0.143,0,1,4,20_short_term_investments,short_term_investments,short term investments,NovaStar Technologies,2022,M_USD,22901372446.0,21_short_term_investments,short_term_investments,short term investments,NovaStar Technologies,2023,M_USD,54586062859.0,22_short_term_investments,short_term_investments,short term investments,NovaStar Technologies,2024,M_USD,37073963492.0,23_short_term_investments,short_term_investments,short term investments,NovaStar Technologies,2025,M_USD,18239363383.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,0,"If revenue for Atlas Global Industries in 2024 exceeds 35,344,718,534, what is the value of the cost of goods sold for Atlas Global Industries in 2024?",What is the value of the cost of goods sold for Atlas Global Industries in 2024?,conditional,28_cost_of_goods_sold,"{""leaf"": ""28_cost_of_goods_sold"", ""depth"": 0}","{""kind"": ""leaf"", ""semantic_type_in"": [""amount""], ""depth"": 0}",64502183898.0,1,0,0,521828280,876198296,42,0.589,0,1,1,28_cost_of_goods_sold,cost_of_goods_sold,cost of goods sold,Atlas Global Industries,2024,M_USD,64502183898.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,0,"If revenue for Helix BioSciences in 2022 exceeds 87,316,954,741, which value corresponds to the revenue for Helix BioSciences in 2022 ?",which value corresponds to the revenue for Helix BioSciences in 2022 ?,conditional,74_revenue,"{""leaf"": ""74_revenue"", ""depth"": 0}","{""kind"": ""leaf"", ""semantic_type_in"": [""amount""], ""depth"": 0}",228914641465.0,2,0,0,571988889,822308461,42,0.164,0,1,1,74_revenue,revenue,revenue,Helix BioSciences,2022,M_USD,228914641465.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,3,"If revenue for NovaStar Technologies in 2025 exceeds 123,518,827,545, may you give the average total equity for NovaStar Technologies across years 2021 through 2023",May you give the average total equity for NovaStar Technologies across years 2021 through 2023,conditional,"ratio(sum(sum(19_total_equity, 20_total_equity), 21_total_equity), 3.0)","{""op"": ""ratio"", ""left"": {""op"": ""sum"", ""left"": {""op"": ""sum"", ""left"": {""leaf"": ""19_total_equity"", ""depth"": 0}, ""right"": {""leaf"": ""20_total_equity"", ""depth"": 0}, ""depth"": 1}, ""right"": {""leaf"": ""21_total_equity"", ""depth"": 0}, ""depth"": 2}, ""right"": {""literal"": 3.0, ""depth"": 0}, ""depth"": 3}","{""kind"": ""time_agg"", ""op"": ""avg"", ""depth"": 0}",68425898709.0,4,0,3,936767846,651325257,42,0.582,0,1,3,19_total_equity,total_equity,total equity,NovaStar Technologies,2021,M_USD,25728066479.0,20_total_equity,total_equity,total equity,NovaStar Technologies,2022,M_USD,41243611414.0,21_total_equity,total_equity,total equity,NovaStar Technologies,2023,M_USD,138306018234.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,0,"If revenue for NovaStar Technologies in 2024 exceeds 88,174,776,149, may you calculate the cash for NovaStar Technologies in 2023",May you calculate the cash for NovaStar Technologies in 2023,conditional,21_cash,"{""leaf"": ""21_cash"", ""depth"": 0}","{""kind"": ""leaf"", ""semantic_type_in"": [""amount""], ""depth"": 0}",78005323238.0,2,0,0,997413271,579064766,42,0.456,0,1,1,21_cash,cash,cash,NovaStar Technologies,2023,M_USD,78005323238.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,1,"If revenue for Crimson Pharmaceuticals in 2020 exceeds 156,073,240,893, what does the following give: the minimum of total liabilities for Crimson Pharmaceuticals using values from 2022 through 2023",What does the following give: the minimum of total liabilities for Crimson Pharmaceuticals using values from 2022 through 2023,conditional,"min(86_total_liabilities, 87_total_liabilities)","{""op"": ""min"", ""left"": {""leaf"": ""86_total_liabilities"", ""depth"": 0}, ""right"": {""leaf"": ""87_total_liabilities"", ""depth"": 0}, ""depth"": 1}","{""kind"": ""time_agg"", ""op"": ""min"", ""depth"": 0}",292999353515.0,3,0,1,428414718,721218382,42,0.319,0,1,2,86_total_liabilities,total_liabilities,total liabilities,Crimson Pharmaceuticals,2022,M_USD,292999353515.0,87_total_liabilities,total_liabilities,total liabilities,Crimson Pharmaceuticals,2023,M_USD,372880104080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,3,"If revenue for Titan Consumer Brands in 2023 exceeds 296,219,559,319, evaluate the the maximum of inventories for Titan Consumer Brands using values from 2020 through 2023 .",Evaluate the the maximum of inventories for Titan Consumer Brands using values from 2020 through 2023 .,conditional,"max(max(max(60_inventories, 61_inventories), 62_inventories), 63_inventories)","{""op"": ""max"", ""left"": {""op"": ""max"", ""left"": {""op"": ""max"", ""left"": {""leaf"": ""60_inventories"", ""depth"": 0}, ""right"": {""leaf"": ""61_inventories"", ""depth"": 0}, ""depth"": 1}, ""right"": {""leaf"": ""62_inventories"", ""depth"": 0}, ""depth"": 2}, ""right"": {""leaf"": ""63_inventories"", ""depth"": 0}, ""depth"": 3}","{""kind"": ""time_agg"", ""op"": ""max"", ""depth"": 0}",18938914633.0,1,0,3,555742829,484779555,42,0.224,0,1,4,60_inventories,inventories,inventories,Titan Consumer Brands,2020,M_USD,12797424929.0,61_inventories,inventories,inventories,Titan Consumer Brands,2021,M_USD,9166243596.0,62_inventories,inventories,inventories,Titan Consumer Brands,2022,M_USD,18938914633.0,63_inventories,inventories,inventories,Titan Consumer Brands,2023,M_USD,12620479762.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
